NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
03;1;1;2:15.980;0;;58.224;0;46.604;0;31.152;0;98.0;2:15.980;17:32:15.980;0:58.224;0:46.604;0:31.152;172.2;Karl Forman;0:00:29.258;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;58.224;46.604;31.152;47.305;47.305;10.919;58.224;33.021;1:31.245;13.583;1:44.828;11.839;1:56.667;19.313;2:15.980;
03;1;2;1:39.963;0;;27.358;0;43.605;0;29.000;0;133.3;3:55.943;17:33:55.943;0:27.358;0:43.605;0:29.000;178.2;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.358;43.605;29.000;17.292;17.292;10.066;27.358;30.514;57.872;13.091;1:10.963;11.143;1:22.106;17.857;1:39.963;
03;1;3;1:39.801;0;;27.282;0;43.529;0;28.990;0;133.5;5:35.744;17:35:35.744;0:27.282;0:43.529;0:28.990;179.1;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.282;43.529;28.990;17.253;17.253;10.029;27.282;30.486;57.768;13.043;1:10.811;11.182;1:21.993;17.808;1:39.801;
03;1;4;1:40.219;0;;27.433;0;43.538;0;29.248;0;133.0;7:15.963;17:37:15.963;0:27.433;0:43.538;0:29.248;179.1;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.433;43.538;29.248;17.462;17.462;9.971;27.433;30.525;57.958;13.013;1:10.971;11.222;1:22.193;18.026;1:40.219;
03;1;5;1:39.326;2;;27.242;0;43.192;0;28.892;2;134.2;8:55.289;17:38:55.289;0:27.242;0:43.192;0:28.892;180.0;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.242;43.192;28.892;17.258;17.258;9.984;27.242;30.222;57.464;12.970;1:10.434;11.100;1:21.534;17.792;1:39.326;
03;1;6;1:39.684;0;;27.051;0;43.539;0;29.094;0;133.7;10:34.973;17:40:34.973;0:27.051;0:43.539;0:29.094;180.0;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.051;43.539;29.094;17.120;17.120;9.931;27.051;30.542;57.593;12.997;1:10.590;11.228;1:21.818;17.866;1:39.684;
03;1;7;1:39.638;0;;27.032;2;43.372;0;29.234;0;133.7;12:14.611;17:42:14.611;0:27.032;0:43.372;0:29.234;181.2;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.032;43.372;29.234;17.022;17.022;10.010;27.032;30.421;57.453;12.951;1:10.404;11.142;1:21.546;18.092;1:39.638;
03;1;8;1:43.292;0;;30.399;0;43.568;0;29.325;0;129.0;13:57.903;17:43:57.903;0:30.399;0:43.568;0:29.325;182.1;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;30.399;43.568;29.325;18.213;18.213;12.186;30.399;30.619;1:01.018;12.949;1:13.967;11.185;1:25.152;18.140;1:43.292;
03;1;9;1:40.058;0;;27.276;0;43.336;0;29.446;0;133.2;15:37.961;17:45:37.961;0:27.276;0:43.336;0:29.446;182.1;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.276;43.336;29.446;17.286;17.286;9.990;27.276;30.437;57.713;12.899;1:10.612;11.331;1:21.943;18.115;1:40.058;
03;1;10;1:40.939;0;;27.282;0;43.686;0;29.971;0;132.0;17:18.900;17:47:18.900;0:27.282;0:43.686;0:29.971;178.2;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.282;43.686;29.971;17.291;17.291;9.991;27.282;30.616;57.898;13.070;1:10.968;11.760;1:22.728;18.211;1:40.939;
03;1;11;1:40.639;0;;27.688;0;43.400;0;29.551;0;132.4;18:59.539;17:48:59.539;0:27.688;0:43.400;0:29.551;181.2;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.688;43.400;29.551;17.637;17.637;10.051;27.688;30.418;58.106;12.982;1:11.088;11.107;1:22.195;18.444;1:40.639;
03;1;12;1:40.152;0;;27.815;0;43.147;2;29.190;0;133.1;20:39.691;17:50:39.691;0:27.815;0:43.147;0:29.190;182.1;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.815;43.147;29.190;17.194;17.194;10.621;27.815;30.289;58.104;12.858;1:10.962;11.135;1:22.097;18.055;1:40.152;
03;1;13;1:40.102;0;;27.199;0;43.200;0;29.703;0;133.1;22:19.793;17:52:19.793;0:27.199;0:43.200;0:29.703;182.1;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.199;43.200;29.703;17.238;17.238;9.961;27.199;30.329;57.528;12.871;1:10.399;11.281;1:21.680;18.422;1:40.102;
03;1;14;1:40.254;0;;27.595;0;43.507;0;29.152;0;132.9;24:00.047;17:54:00.047;0:27.595;0:43.507;0:29.152;181.2;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.595;43.507;29.152;17.604;17.604;9.991;27.595;30.574;58.169;12.933;1:11.102;11.117;1:22.219;18.035;1:40.254;
03;1;15;1:39.637;0;;27.171;0;43.432;0;29.034;0;133.7;25:39.684;17:55:39.684;0:27.171;0:43.432;0:29.034;181.2;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.171;43.432;29.034;17.217;17.217;9.954;27.171;30.470;57.641;12.962;1:10.603;11.145;1:21.748;17.889;1:39.637;
03;1;16;1:40.493;0;;27.130;0;44.137;0;29.226;0;132.6;27:20.177;17:57:20.177;0:27.130;0:44.137;0:29.226;180.0;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.130;44.137;29.226;17.122;17.122;10.008;27.130;30.882;58.012;13.255;1:11.267;11.185;1:22.452;18.041;1:40.493;
03;1;17;1:39.819;0;;27.185;0;43.336;0;29.298;0;133.5;28:59.996;17:58:59.996;0:27.185;0:43.336;0:29.298;182.1;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;27.185;43.336;29.298;17.122;17.122;10.063;27.185;30.410;57.595;12.926;1:10.521;11.087;1:21.608;18.211;1:39.819;
111;1;1;2:23.647;0;;1:05.891;0;48.346;0;29.410;0;92.8;2:23.647;17:32:23.647;1:05.891;0:48.346;0:29.410;167.2;Isabella Robusto;0:00:35.649;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;65.891;48.346;29.410;54.318;54.318;11.573;1:05.891;34.436;1:40.327;13.910;1:54.237;11.465;2:05.702;17.945;2:23.647;
111;1;2;1:39.616;0;;27.254;0;43.324;0;29.038;0;133.8;4:03.263;17:34:03.263;0:27.254;0:43.324;0:29.038;180.0;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.254;43.324;29.038;17.172;17.172;10.082;27.254;30.294;57.548;13.030;1:10.578;11.305;1:21.883;17.733;1:39.616;
111;1;3;1:39.793;0;;27.171;0;43.638;0;28.984;0;133.5;5:43.056;17:35:43.056;0:27.171;0:43.638;0:28.984;177.0;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.171;43.638;28.984;17.172;17.172;9.999;27.171;30.460;57.631;13.178;1:10.809;11.336;1:22.145;17.648;1:39.793;
111;1;4;1:38.876;2;;27.013;0;43.080;2;28.783;2;134.8;7:21.932;17:37:21.932;0:27.013;0:43.080;0:28.783;181.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.013;43.080;28.783;17.064;17.064;9.949;27.013;30.125;57.138;12.955;1:10.093;10.970;1:21.063;17.813;1:38.876;
111;1;5;1:39.533;0;;26.871;2;43.776;0;28.886;0;133.9;9:01.465;17:39:01.465;0:26.871;0:43.776;0:28.886;180.0;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;26.871;43.776;28.886;16.955;16.955;9.916;26.871;30.783;57.654;12.993;1:10.647;11.076;1:21.723;17.810;1:39.533;
111;1;6;1:39.583;0;;27.121;0;43.327;0;29.135;0;133.8;10:41.048;17:40:41.048;0:27.121;0:43.327;0:29.135;181.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.121;43.327;29.135;17.124;17.124;9.997;27.121;30.359;57.480;12.968;1:10.448;11.126;1:21.574;18.009;1:39.583;
111;1;7;1:39.758;0;;27.385;0;43.473;0;28.900;0;133.6;12:20.806;17:42:20.806;0:27.385;0:43.473;0:28.900;181.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.385;43.473;28.900;17.359;17.359;10.026;27.385;30.495;57.880;12.978;1:10.858;11.041;1:21.899;17.859;1:39.758;
111;1;8;1:39.413;0;;27.120;0;43.265;0;29.028;0;134.0;14:00.219;17:44:00.219;0:27.120;0:43.265;0:29.028;183.1;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.120;43.265;29.028;17.135;17.135;9.985;27.120;30.369;57.489;12.896;1:10.385;11.118;1:21.503;17.910;1:39.413;
111;1;9;5:26.931;0;B;27.361;0;43.523;0;4:16.047;0;40.8;19:27.150;17:49:27.150;0:27.361;0:43.523;4:16.047;180.0;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.361;43.523;256.047;17.241;17.241;10.120;27.361;30.504;57.865;13.019;1:10.884;11.526;1:22.410;4:04.521;5:26.931;
111;1;10;1:50.803;0;;37.932;0;43.713;0;29.158;0;120.3;21:17.953;17:51:17.953;0:37.932;0:43.713;0:29.158;179.1;Isabella Robusto;0:04:02.461;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.932;43.713;29.158;27.765;27.765;10.167;37.932;30.580;1:08.512;13.133;1:21.645;11.110;1:32.755;18.048;1:50.803;
111;1;11;1:39.508;0;;27.255;0;43.302;0;28.951;0;133.9;22:57.461;17:52:57.461;0:27.255;0:43.302;0:28.951;181.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.255;43.302;28.951;17.201;17.201;10.054;27.255;30.337;57.592;12.965;1:10.557;11.150;1:21.707;17.801;1:39.508;
111;1;12;1:40.557;0;;27.081;0;43.308;0;30.168;0;132.5;24:38.018;17:54:38.018;0:27.081;0:43.308;0:30.168;182.1;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.081;43.308;30.168;17.148;17.148;9.933;27.081;30.418;57.499;12.890;1:10.389;11.649;1:22.038;18.519;1:40.557;
111;1;13;1:39.637;0;;27.163;0;43.193;0;29.281;0;133.7;26:17.655;17:56:17.655;0:27.163;0:43.193;0:29.281;181.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.163;43.193;29.281;17.174;17.174;9.989;27.163;30.258;57.421;12.935;1:10.356;11.463;1:21.819;17.818;1:39.637;
111;1;14;1:39.374;0;;27.092;0;43.355;0;28.927;0;134.1;27:57.029;17:57:57.029;0:27.092;0:43.355;0:28.927;181.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.092;43.355;28.927;17.119;17.119;9.973;27.092;30.362;57.454;12.993;1:10.447;11.006;1:21.453;17.921;1:39.374;
111;1;15;1:39.987;0;;27.711;0;43.317;0;28.959;0;133.3;29:37.016;17:59:37.016;0:27.711;0:43.317;0:28.959;181.2;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;27.711;43.317;28.959;17.649;17.649;10.062;27.711;30.355;58.066;12.962;1:11.028;11.111;1:22.139;17.848;1:39.987;
111;1;16;1:40.461;0;;27.300;0;43.891;0;29.270;0;132.6;31:17.477;18:01:17.477;0:27.300;0:43.891;0:29.270;180.0;Isabella Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;27.300;43.891;29.270;17.285;17.285;10.015;27.300;30.883;58.183;13.008;1:11.191;11.338;1:22.529;17.932;1:40.461;
113;1;1;2:49.360;0;;1:36.782;0;43.399;0;29.179;0;78.7;2:49.360;17:32:49.360;1:36.782;0:43.399;0:29.179;181.2;Ethan Tovo;0:01:10.606;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;96.782;43.399;29.179;1:26.699;1:26.699;10.083;1:36.782;30.422;2:07.204;12.977;2:20.181;11.106;2:31.287;18.073;2:49.360;
113;1;2;1:40.885;0;;27.058;2;43.083;0;30.744;0;132.1;4:30.245;17:34:30.245;0:27.058;0:43.083;0:30.744;183.1;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.058;43.083;30.744;17.143;17.143;9.915;27.058;30.253;57.311;12.830;1:10.141;12.497;1:22.638;18.247;1:40.885;
113;1;3;1:40.814;0;;27.957;0;43.413;0;29.444;0;132.2;6:11.059;17:36:11.059;0:27.957;0:43.413;0:29.444;180.0;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.957;43.413;29.444;17.967;17.967;9.990;27.957;30.428;58.385;12.985;1:11.370;11.316;1:22.686;18.128;1:40.814;
113;1;4;1:39.508;0;;27.215;0;43.273;0;29.020;2;133.9;7:50.567;17:37:50.567;0:27.215;0:43.273;0:29.020;180.0;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.215;43.273;29.020;17.234;17.234;9.981;27.215;30.344;57.559;12.929;1:10.488;10.995;1:21.483;18.025;1:39.508;
113;1;5;1:39.912;0;;27.073;0;43.384;0;29.455;0;133.4;9:30.479;17:39:30.479;0:27.073;0:43.384;0:29.455;180.0;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.073;43.384;29.455;17.092;17.092;9.981;27.073;30.377;57.450;13.007;1:10.457;11.530;1:21.987;17.925;1:39.912;
113;1;6;1:40.101;0;;27.288;0;43.216;0;29.597;0;133.1;11:10.580;17:41:10.580;0:27.288;0:43.216;0:29.597;180.0;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.288;43.216;29.597;17.324;17.324;9.964;27.288;30.250;57.538;12.966;1:10.504;11.209;1:21.713;18.388;1:40.101;
113;1;7;1:39.669;0;;27.126;0;43.510;0;29.033;0;133.7;12:50.249;17:42:50.249;0:27.126;0:43.510;0:29.033;180.0;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.126;43.510;29.033;17.224;17.224;9.902;27.126;30.474;57.600;13.036;1:10.636;11.038;1:21.674;17.995;1:39.669;
113;1;8;1:39.819;0;;27.080;0;43.383;0;29.356;0;133.5;14:30.068;17:44:30.068;0:27.080;0:43.383;0:29.356;180.0;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.080;43.383;29.356;17.173;17.173;9.907;27.080;30.386;57.466;12.997;1:10.463;11.077;1:21.540;18.279;1:39.819;
113;1;9;1:40.326;0;;27.680;0;43.590;0;29.056;0;132.8;16:10.394;17:46:10.394;0:27.680;0:43.590;0:29.056;182.1;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.680;43.590;29.056;17.767;17.767;9.913;27.680;30.698;58.378;12.892;1:11.270;11.102;1:22.372;17.954;1:40.326;
113;1;10;1:39.919;0;;27.147;0;43.413;0;29.359;0;133.4;17:50.313;17:47:50.313;0:27.147;0:43.413;0:29.359;181.2;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.147;43.413;29.359;17.225;17.225;9.922;27.147;30.457;57.604;12.956;1:10.560;11.251;1:21.811;18.108;1:39.919;
113;1;11;1:39.897;0;;27.146;0;43.620;0;29.131;0;133.4;19:30.210;17:49:30.210;0:27.146;0:43.620;0:29.131;177.0;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.146;43.620;29.131;17.222;17.222;9.924;27.146;30.479;57.625;13.141;1:10.766;11.159;1:21.925;17.972;1:39.897;
113;1;12;2:44.318;0;B;27.116;0;43.636;0;1:33.566;0;81.1;22:14.528;17:52:14.528;0:27.116;0:43.636;1:33.566;180.0;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.116;43.636;93.566;17.184;17.184;9.932;27.116;30.632;57.748;13.004;1:10.752;10.917;1:21.669;1:22.649;2:44.318;
113;1;13;1:49.049;0;;36.250;0;43.400;0;29.399;0;122.2;24:03.577;17:54:03.577;0:36.250;0:43.400;0:29.399;181.2;Ethan Tovo;0:01:20.782;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;36.250;43.400;29.399;26.265;26.265;9.985;36.250;30.456;1:06.706;12.944;1:19.650;11.143;1:30.793;18.256;1:49.049;
